proteinId	go_term_id	go_term_type	go_name	go_acc
1826250	2956	molecular_function	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	GO:0004579
1826535	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1826535	3838	cellular_component	nucleus	GO:0005634
1826535	3722	molecular_function	copper ion binding	GO:0005507
1826535	2196	molecular_function	transcription factor activity	GO:0003700
1826535	2176	molecular_function	DNA binding	GO:0003677
1826535	5939	molecular_function	zinc ion binding	GO:0008270
1826535	4499	biological_process	transcription	GO:0006350
1826688	9320	cellular_component	membrane	GO:0016020
1826688	8535	molecular_function	amino acid transmembrane transporter activity	GO:0015171
1826688	4977	biological_process	amino acid transport	GO:0006865
1826688	9321	cellular_component	integral to membrane	GO:0016021
1826829	3727	molecular_function	protein binding	GO:0005515
1826920	9751	molecular_function	cyclin-dependent protein kinase regulator activity	GO:0016538
1826920	5143	biological_process	cell cycle	GO:0007049
1826941	2290	molecular_function	catalytic activity	GO:0003824
1826941	21335	molecular_function	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	GO:0046912
1826941	12002	biological_process	carboxylic acid metabolic process	GO:0019752
1826941	6706	biological_process	leucine biosynthetic process	GO:0009098
1826941	2318	molecular_function	2-isopropylmalate synthase activity	GO:0003852
1826989	5908	molecular_function	serine-type peptidase activity	GO:0008236
1826989	4639	biological_process	proteolysis	GO:0006508
1827017	9320	cellular_component	membrane	GO:0016020
1827017	4931	biological_process	sodium ion transport	GO:0006814
1827017	3546	molecular_function	transporter activity	GO:0005215
1827131	5939	molecular_function	zinc ion binding	GO:0008270
1827131	3727	molecular_function	protein binding	GO:0005515
1827511	13917	molecular_function	heat shock protein binding	GO:0031072
1827610	23919	molecular_function	FAD binding	GO:0050660
1827610	9710	molecular_function	oxidoreductase activity	GO:0016491
1827610	9321	cellular_component	integral to membrane	GO:0016021
1827610	4283	biological_process	electron transport	GO:0006118
1827610	3721	molecular_function	iron ion binding	GO:0005506
1827696	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1827696	3736	molecular_function	ATP binding	GO:0005524
1827696	3043	molecular_function	protein kinase activity	GO:0004672
1827869	4392	biological_process	dTMP biosynthetic process	GO:0006231
1827869	3159	molecular_function	thymidylate synthase activity	GO:0004799
1827869	24016	biological_process	thymidylate synthase biosynthetic process	GO:0050757
1827917	6044	biological_process	RNA splicing	GO:0008380
1827934	6085	molecular_function	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	GO:0008425
1827934	4868	biological_process	ubiquinone biosynthetic process	GO:0006744
1828210	6075	molecular_function	acyltransferase activity	GO:0008415
1828210	5830	biological_process	metabolic process	GO:0008152
1828210	3727	molecular_function	protein binding	GO:0005515
1828212	19940	molecular_function	trichodiene synthase activity	GO:0045482
1828477	4639	biological_process	proteolysis	GO:0006508
1828477	2700	molecular_function	subtilase activity	GO:0004289
1828477	18579	biological_process	negative regulation of catalytic activity	GO:0043086
1828477	18306	molecular_function	identical protein binding	GO:0042802
1828540	19030	molecular_function	sequence-specific DNA binding	GO:0043565
1828540	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1828540	3838	cellular_component	nucleus	GO:0005634
1828540	2196	molecular_function	transcription factor activity	GO:0003700
1828678	3708	molecular_function	binding	GO:0005488
1828725	3708	molecular_function	binding	GO:0005488
1828980	5939	molecular_function	zinc ion binding	GO:0008270
1828980	3727	molecular_function	protein binding	GO:0005515
1829000	4421	biological_process	DNA replication	GO:0006260
1829000	2353	molecular_function	DNA-directed DNA polymerase activity	GO:0003887
1829000	2176	molecular_function	DNA binding	GO:0003677
1829000	162	molecular_function	nucleotide binding	GO:0000166
1829000	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
1829000	2175	molecular_function	nucleic acid binding	GO:0003676
1829314	24783	molecular_function	iron-sulfur cluster binding	GO:0051536
1829314	9506	biological_process	iron-sulfur cluster assembly	GO:0016226
1829314	3530	molecular_function	structural molecule activity	GO:0005198
1829343	9321	cellular_component	integral to membrane	GO:0016021
1829343	4980	biological_process	lipid transport	GO:0006869
1829343	3617	molecular_function	lipid transporter activity	GO:0005319
1829882	6212	molecular_function	protein transporter activity	GO:0008565
1829882	4994	biological_process	intracellular protein transport	GO:0006886
1829882	3930	cellular_component	cytoplasm	GO:0005737
1829882	3846	cellular_component	nuclear pore	GO:0005643
1829882	3838	cellular_component	nucleus	GO:0005634
1829882	70	biological_process	protein import into nucleus, docking	GO:0000059
1829882	5951	biological_process	cell proliferation	GO:0008283
1829882	5932	molecular_function	importin-alpha export receptor activity	GO:0008262
1829882	5021	biological_process	apoptosis	GO:0006915
1829882	3708	molecular_function	binding	GO:0005488
1829970	3827	cellular_component	intracellular	GO:0005622
1829970	3838	cellular_component	nucleus	GO:0005634
1829970	3087	molecular_function	phosphoprotein phosphatase activity	GO:0004721
1829970	10190	cellular_component	myosin phosphatase complex	GO:0017023
1829970	10187	molecular_function	myosin phosphatase regulator activity	GO:0017020
1829970	10186	molecular_function	myosin phosphatase activity	GO:0017018
1829970	6240	molecular_function	calcium-dependent protein serine/threonine phosphatase regulator activity	GO:0008597
1829970	6080	molecular_function	CTD phosphatase activity	GO:0008420
1829970	4132	cellular_component	magnesium-dependent protein serine/threonine phosphatase complex	GO:0005963
1829970	3090	molecular_function	magnesium-dependent protein serine/threonine phosphatase activity	GO:0004724
1829970	3089	molecular_function	calcium-dependent protein serine/threonine phosphatase activity	GO:0004723
1830168	2246	molecular_function	actin binding	GO:0003779
1830168	3752	molecular_function	phospholipid binding	GO:0005543
1830301	7744	molecular_function	FMN binding	GO:0010181
1830925	3670	molecular_function	calcium-transporting ATPase activity	GO:0005388
1831096	9320	cellular_component	membrane	GO:0016020
1831096	4639	biological_process	proteolysis	GO:0006508
1831096	2658	molecular_function	metalloendopeptidase activity	GO:0004222
1831281	2770	molecular_function	glutathione transferase activity	GO:0004364
1831378	5849	molecular_function	O-methyltransferase activity	GO:0008171
1831659	5939	molecular_function	zinc ion binding	GO:0008270
1831659	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1831659	3838	cellular_component	nucleus	GO:0005634
1831659	2196	molecular_function	transcription factor activity	GO:0003700
1831884	5939	molecular_function	zinc ion binding	GO:0008270
1831884	2175	molecular_function	nucleic acid binding	GO:0003676
1831969	9320	cellular_component	membrane	GO:0016020
1831969	4994	biological_process	intracellular protein transport	GO:0006886
1831969	3706	molecular_function	SNAP receptor activity	GO:0005484
1831969	9480	biological_process	vesicle-mediated transport	GO:0016192
1831969	3727	molecular_function	protein binding	GO:0005515
1832095	3737	molecular_function	GTP binding	GO:0005525
1832095	2378	molecular_function	GTPase activity	GO:0003924
1832242	3708	molecular_function	binding	GO:0005488
1832264	24535	molecular_function	NAD binding	GO:0051287
1832264	9823	molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GO:0016616
1832264	5830	biological_process	metabolic process	GO:0008152
1832264	22441	molecular_function	cofactor binding	GO:0048037
1832264	9825	molecular_function	hydroxypyruvate reductase activity	GO:0016618
1832264	13156	molecular_function	glyoxylate reductase (NADP) activity	GO:0030267
1832402	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1832402	162	molecular_function	nucleotide binding	GO:0000166
1832402	3736	molecular_function	ATP binding	GO:0005524
1832402	13056	biological_process	protein catabolic process	GO:0030163
1832402	9985	molecular_function	hydrolase activity	GO:0016787
1832402	3930	cellular_component	cytoplasm	GO:0005737
1832402	3838	cellular_component	nucleus	GO:0005634
1832508	3838	cellular_component	nucleus	GO:0005634
1832568	3838	cellular_component	nucleus	GO:0005634
1832568	2175	molecular_function	nucleic acid binding	GO:0003676
1832657	16745	molecular_function	glucan 1,3-alpha-glucosidase activity	GO:0033919
1832676	3737	molecular_function	GTP binding	GO:0005525
1832741	2304	molecular_function	sterol 24-C-methyltransferase activity	GO:0003838
1832764	2216	molecular_function	RNA binding	GO:0003723
1832764	3708	molecular_function	binding	GO:0005488
1832778	2290	molecular_function	catalytic activity	GO:0003824
1832798	9320	cellular_component	membrane	GO:0016020
1832840	3736	molecular_function	ATP binding	GO:0005524
1832840	2792	molecular_function	helicase activity	GO:0004386
1832840	2175	molecular_function	nucleic acid binding	GO:0003676
1832840	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
1832840	10013	molecular_function	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	GO:0016818
1832889	2290	molecular_function	catalytic activity	GO:0003824
1832889	2939	molecular_function	alpha-L-fucosidase activity	GO:0004560
1832913	2376	molecular_function	GMP synthase (glutamine-hydrolyzing) activity	GO:0003922
1833109	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1833109	3736	molecular_function	ATP binding	GO:0005524
1833109	3043	molecular_function	protein kinase activity	GO:0004672
1833109	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1833469	12147	molecular_function	protein domain specific binding	GO:0019904
1833565	11802	biological_process	protein metabolic process	GO:0019538
1833565	9907	molecular_function	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	GO:0016706
1833837	6706	biological_process	leucine biosynthetic process	GO:0009098
1833837	3930	cellular_component	cytoplasm	GO:0005737
1833837	2328	molecular_function	3-isopropylmalate dehydrogenase activity	GO:0003862
1833949	5939	molecular_function	zinc ion binding	GO:0008270
1833949	3727	molecular_function	protein binding	GO:0005515
1833949	3827	cellular_component	intracellular	GO:0005622
1833949	2175	molecular_function	nucleic acid binding	GO:0003676
1833986	13821	molecular_function	thiamin pyrophosphate binding	GO:0030976
1833986	9940	molecular_function	transferase activity	GO:0016740
1833986	281	molecular_function	magnesium ion binding	GO:0000287
1833986	2290	molecular_function	catalytic activity	GO:0003824
1833986	23919	molecular_function	FAD binding	GO:0050660
1833986	6691	biological_process	branched chain family amino acid biosynthetic process	GO:0009082
1833986	2432	molecular_function	acetolactate synthase activity	GO:0003984
1835216	11478	molecular_function	nucleobase, nucleoside, nucleotide kinase activity	GO:0019205
1835216	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
1835216	3736	molecular_function	ATP binding	GO:0005524
1835216	11474	molecular_function	nucleotide kinase activity	GO:0019201
1835216	9974	molecular_function	phosphotransferase activity, phosphate group as acceptor	GO:0016776
1835216	2565	molecular_function	cytidylate kinase activity	GO:0004127
1835260	5939	molecular_function	zinc ion binding	GO:0008270
1835269	2343	molecular_function	ATP adenylyltransferase activity	GO:0003877
1835432	9956	molecular_function	transferase activity, transferring glycosyl groups	GO:0016757
1835432	5830	biological_process	metabolic process	GO:0008152
1835432	2490	molecular_function	anthranilate phosphoribosyltransferase activity	GO:0004048
1835432	159	biological_process	tryptophan biosynthetic process	GO:0000162
1835465	10005	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GO:0016810
1835465	4924	biological_process	nitrogen compound metabolic process	GO:0006807
1835465	7026	biological_process	NAD biosynthetic process	GO:0009435
1835465	3736	molecular_function	ATP binding	GO:0005524
1835465	2405	molecular_function	NAD+ synthase (glutamine-hydrolyzing) activity	GO:0003952
1835489	4602	biological_process	protein amino acid phosphorylation	GO:0006468
