proteinId	go_term_id	go_term_type	go_name	go_acc
1774799	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1774799	3736	molecular_function	ATP binding	GO:0005524
1774799	3043	molecular_function	protein kinase activity	GO:0004672
1774836	9321	cellular_component	integral to membrane	GO:0016021
1774836	5053	biological_process	response to stress	GO:0006950
1775164	5939	molecular_function	zinc ion binding	GO:0008270
1775164	3827	cellular_component	intracellular	GO:0005622
1775164	2175	molecular_function	nucleic acid binding	GO:0003676
1775387	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1775387	3736	molecular_function	ATP binding	GO:0005524
1775387	3043	molecular_function	protein kinase activity	GO:0004672
1775433	5939	molecular_function	zinc ion binding	GO:0008270
1775433	3727	molecular_function	protein binding	GO:0005515
1775469	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
1775469	4639	biological_process	proteolysis	GO:0006508
1775677	2175	molecular_function	nucleic acid binding	GO:0003676
1775831	3838	cellular_component	nucleus	GO:0005634
1775868	24535	molecular_function	NAD binding	GO:0051287
1775868	9823	molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GO:0016616
1775868	5830	biological_process	metabolic process	GO:0008152
1775868	22441	molecular_function	cofactor binding	GO:0048037
1776523	9710	molecular_function	oxidoreductase activity	GO:0016491
1776523	5830	biological_process	metabolic process	GO:0008152
1776725	9834	molecular_function	oxidoreductase activity, acting on the CH-CH group of donors	GO:0016627
1776725	4283	biological_process	electron transport	GO:0006118
1776725	5830	biological_process	metabolic process	GO:0008152
1776734	2603	molecular_function	dodecenoyl-CoA delta-isomerase activity	GO:0004165
1776734	5830	biological_process	metabolic process	GO:0008152
1776734	2290	molecular_function	catalytic activity	GO:0003824
1776773	5939	molecular_function	zinc ion binding	GO:0008270
1776773	3727	molecular_function	protein binding	GO:0005515
1776817	2483	molecular_function	amidase activity	GO:0004040
1776817	10079	molecular_function	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	GO:0016884
1776835	3097	molecular_function	purine-nucleoside phosphorylase activity	GO:0004731
1776835	6724	biological_process	nucleoside metabolic process	GO:0009116
1776835	2290	molecular_function	catalytic activity	GO:0003824
1776835	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
1776882	2483	molecular_function	amidase activity	GO:0004040
1776882	10079	molecular_function	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	GO:0016884
1777124	5020	biological_process	autophagy	GO:0006914
1777124	3930	cellular_component	cytoplasm	GO:0005737
1777154	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
1777154	4639	biological_process	proteolysis	GO:0006508
1777213	3736	molecular_function	ATP binding	GO:0005524
1777213	2792	molecular_function	helicase activity	GO:0004386
1777213	2175	molecular_function	nucleic acid binding	GO:0003676
1777213	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
1777277	3727	molecular_function	protein binding	GO:0005515
1777294	5939	molecular_function	zinc ion binding	GO:0008270
1777323	2935	molecular_function	alpha-amylase activity	GO:0004556
1777386	10024	molecular_function	lyase activity	GO:0016829
1777386	281	molecular_function	magnesium ion binding	GO:0000287
1777456	9320	cellular_component	membrane	GO:0016020
1777456	9237	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid transport	GO:0015931
1777456	8565	molecular_function	nucleobase transmembrane transporter activity	GO:0015205
1777461	10024	molecular_function	lyase activity	GO:0016829
1777461	281	molecular_function	magnesium ion binding	GO:0000287
1777470	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1777470	3736	molecular_function	ATP binding	GO:0005524
1777470	3043	molecular_function	protein kinase activity	GO:0004672
1777528	5830	biological_process	metabolic process	GO:0008152
1777528	2290	molecular_function	catalytic activity	GO:0003824
1777528	9986	molecular_function	hydrolase activity, acting on ester bonds	GO:0016788
1777528	6667	biological_process	biosynthetic process	GO:0009058
1778022	4440	biological_process	DNA repair	GO:0006281
1778022	2909	molecular_function	nuclease activity	GO:0004518
1778062	9321	cellular_component	integral to membrane	GO:0016021
1778062	4283	biological_process	electron transport	GO:0006118
1778227	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1778228	9480	biological_process	vesicle-mediated transport	GO:0016192
1778390	2441	molecular_function	acid phosphatase activity	GO:0003993
1778418	13828	molecular_function	mismatched DNA binding	GO:0030983
1778418	4457	biological_process	mismatch repair	GO:0006298
1778418	3736	molecular_function	ATP binding	GO:0005524
1778444	3737	molecular_function	GTP binding	GO:0005525
1778558	13544	molecular_function	caspase activity	GO:0030693
1778558	4639	biological_process	proteolysis	GO:0006508
1778599	13544	molecular_function	caspase activity	GO:0030693
1778599	4639	biological_process	proteolysis	GO:0006508
1778704	23919	molecular_function	FAD binding	GO:0050660
1778704	9821	molecular_function	oxidoreductase activity, acting on CH-OH group of donors	GO:0016614
1778704	4234	biological_process	alcohol metabolic process	GO:0006066
1779038	19940	molecular_function	trichodiene synthase activity	GO:0045482
1779452	2707	molecular_function	proteasome endopeptidase activity	GO:0004299
1779452	2706	molecular_function	threonine endopeptidase activity	GO:0004298
1779452	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
1779452	4024	cellular_component	proteasome core complex	GO:0005839
1779452	2613	molecular_function	endopeptidase activity	GO:0004175
1779488	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
1779488	3737	molecular_function	GTP binding	GO:0005525
1779488	3827	cellular_component	intracellular	GO:0005622
1779488	8400	biological_process	protein transport	GO:0015031
1779578	6113	molecular_function	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	GO:0008454
1779588	5939	molecular_function	zinc ion binding	GO:0008270
1779588	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1779588	3838	cellular_component	nucleus	GO:0005634
1779588	2196	molecular_function	transcription factor activity	GO:0003700
1779602	5939	molecular_function	zinc ion binding	GO:0008270
1779602	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1779602	3838	cellular_component	nucleus	GO:0005634
1779602	2196	molecular_function	transcription factor activity	GO:0003700
1779782	2175	molecular_function	nucleic acid binding	GO:0003676
1779782	2910	molecular_function	endonuclease activity	GO:0004519
1779823	2176	molecular_function	DNA binding	GO:0003677
1780156	21296	molecular_function	metal ion transmembrane transporter activity	GO:0046873
1780156	12906	biological_process	metal ion transport	GO:0030001
1780156	9320	cellular_component	membrane	GO:0016020
1780255	9986	molecular_function	hydrolase activity, acting on ester bonds	GO:0016788
1780255	4758	biological_process	lipid metabolic process	GO:0006629
1780258	9321	cellular_component	integral to membrane	GO:0016021
1780258	9058	biological_process	citrate transport	GO:0015746
1780258	8501	molecular_function	citrate transmembrane transporter activity	GO:0015137
1780259	9320	cellular_component	membrane	GO:0016020
1780259	6276	biological_process	carbohydrate transport	GO:0008643
1780259	3642	molecular_function	sugar:hydrogen symporter activity	GO:0005351
1780259	9321	cellular_component	integral to membrane	GO:0016021
1780259	4927	biological_process	transport	GO:0006810
1780259	3546	molecular_function	transporter activity	GO:0005215
1780264	3737	molecular_function	GTP binding	GO:0005525
1780265	20991	molecular_function	glucan endo-1,6-beta-glucosidase activity	GO:0046557
1780265	4143	biological_process	carbohydrate metabolic process	GO:0005975
1780265	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
1780306	2175	molecular_function	nucleic acid binding	GO:0003676
1780356	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1780356	3736	molecular_function	ATP binding	GO:0005524
1780356	3043	molecular_function	protein kinase activity	GO:0004672
1780645	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1780645	3736	molecular_function	ATP binding	GO:0005524
1780645	3043	molecular_function	protein kinase activity	GO:0004672
1781014	5939	molecular_function	zinc ion binding	GO:0008270
1781014	3827	cellular_component	intracellular	GO:0005622
1781014	2175	molecular_function	nucleic acid binding	GO:0003676
1781049	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1781049	3736	molecular_function	ATP binding	GO:0005524
1781049	3043	molecular_function	protein kinase activity	GO:0004672
1781210	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1781210	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1781210	3736	molecular_function	ATP binding	GO:0005524
1781210	3043	molecular_function	protein kinase activity	GO:0004672
1781218	5939	molecular_function	zinc ion binding	GO:0008270
1781218	3827	cellular_component	intracellular	GO:0005622
1781218	2175	molecular_function	nucleic acid binding	GO:0003676
1781262	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1781262	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1781262	3736	molecular_function	ATP binding	GO:0005524
1781262	3043	molecular_function	protein kinase activity	GO:0004672
1781262	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1781290	2176	molecular_function	DNA binding	GO:0003677
1781402	4639	biological_process	proteolysis	GO:0006508
1781402	2623	molecular_function	serine carboxypeptidase activity	GO:0004185
1781453	2175	molecular_function	nucleic acid binding	GO:0003676
1781463	4639	biological_process	proteolysis	GO:0006508
1781463	2623	molecular_function	serine carboxypeptidase activity	GO:0004185
1781488	3025	molecular_function	polynucleotide adenylyltransferase activity	GO:0004652
1781488	9977	molecular_function	nucleotidyltransferase activity	GO:0016779
1781494	4513	biological_process	rRNA processing	GO:0006364
1781494	3838	cellular_component	nucleus	GO:0005634
1781494	2216	molecular_function	RNA binding	GO:0003723
1781571	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1781571	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1781571	3736	molecular_function	ATP binding	GO:0005524
1781571	3043	molecular_function	protein kinase activity	GO:0004672
1781644	5939	molecular_function	zinc ion binding	GO:0008270
1781804	2441	molecular_function	acid phosphatase activity	GO:0003993
1782043	9321	cellular_component	integral to membrane	GO:0016021
1782043	4927	biological_process	transport	GO:0006810
1782043	3546	molecular_function	transporter activity	GO:0005215
1782096	3949	cellular_component	mitochondrial matrix	GO:0005759
1782112	2744	molecular_function	glucan 1,3-beta-glucosidase activity	GO:0004338
1782112	4143	biological_process	carbohydrate metabolic process	GO:0005975
1782112	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
1782119	5939	molecular_function	zinc ion binding	GO:0008270
1782119	3727	molecular_function	protein binding	GO:0005515
1782179	9579	molecular_function	1-phosphatidylinositol-4-phosphate 5-kinase activity	GO:0016308
1782179	20924	biological_process	phosphatidylinositol metabolic process	GO:0046488
1782179	9578	molecular_function	phosphatidylinositol phosphate kinase activity	GO:0016307
1782189	5939	molecular_function	zinc ion binding	GO:0008270
1782189	3827	cellular_component	intracellular	GO:0005622
1782189	2175	molecular_function	nucleic acid binding	GO:0003676
1782193	3708	molecular_function	binding	GO:0005488
1782499	8400	biological_process	protein transport	GO:0015031
1782502	3109	molecular_function	pyruvate kinase activity	GO:0004743
1782502	13801	molecular_function	potassium ion binding	GO:0030955
1782502	4261	biological_process	glycolysis	GO:0006096
1782502	281	molecular_function	magnesium ion binding	GO:0000287
1782502	19908	biological_process	regulation of transcription	GO:0045449
1782502	3838	cellular_component	nucleus	GO:0005634
1782502	2196	molecular_function	transcription factor activity	GO:0003700
1782502	3727	molecular_function	protein binding	GO:0005515
1782502	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1782502	2176	molecular_function	DNA binding	GO:0003677
1782502	2290	molecular_function	catalytic activity	GO:0003824
