"ProteinID"	"GOTerm"
1811665	"GO:0004299,GO:0004298,GO:0006511,GO:0005839"
1811840	"GO:0003676"
1812062	"GO:0046873,GO:0030001,GO:0016020"
1812098	"GO:0008236,GO:0006508"
1812108	"GO:0031072"
1812172	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
1812249	"GO:0017168,GO:0016787"
1813339	"GO:0050193,GO:0047905,GO:0016829,GO:0008152,GO:0003824"
1813484	"GO:0006350,GO:0003899,GO:0003677,GO:0005634"
1813916	"GO:0004727,GO:0004725,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0008138,GO:0006470,GO:0016791,GO:0016311"
1814423	"GO:0008270,GO:0005515"
1814453	"GO:0008270"
1814578	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
1814641	"GO:0005622"
1814655	"GO:0008353,GO:0004693,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1814709	"GO:0008270,GO:0003676,GO:0005622"
1814732	"GO:0005488"
1814744	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1814790	"GO:0004815,GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0003676,GO:0006422"
1814818	"GO:0004682,GO:0005524,GO:0004674"
1814978	"GO:0004333,GO:0045239,GO:0006106,GO:0003824"
1815062	"GO:0006464,GO:0004835"
1815210	"GO:0003676"
1815304	"GO:0033882,GO:0016290"
1815343	"GO:0051082,GO:0031072,GO:0006457"
1815354	"GO:0008294,GO:0004016,GO:0016849,GO:0009190,GO:0007242"
1815475	"GO:0003959,GO:0016491,GO:0010181"
1815541	"GO:0008177,GO:0051536,GO:0009055,GO:0006118,GO:0016491,GO:0006099"
1815598	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1816315	"GO:0008270"
1816470	"GO:0005515"
1816488	"GO:0006259,GO:0005694,GO:0005524"
1816493	"GO:0017086,GO:0003863,GO:0016624,GO:0008152"
1816637	"GO:0016192,GO:0006904"
1816657	"GO:0008236,GO:0006508"
1817040	"GO:0045449,GO:0030528,GO:0005634"
1817512	"GO:0006259,GO:0005694,GO:0005524,GO:0051276,GO:0005515"
1818114	"GO:0004707,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1818282	"GO:0004801,GO:0005975"
1818471	"GO:0005515"
1818503	"GO:0003676"
1818540	"GO:0016021,GO:0016020,GO:0008158"
1818642	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1818955	"GO:0008270,GO:0005515"
1818964	"GO:0008152,GO:0008080"
1819009	"GO:0008094,GO:0006270,GO:0005524,GO:0003677,GO:0017111,GO:0000166"
1819072	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1819319	"GO:0003779,GO:0005543"
1819500	"GO:0003993"
1819656	"GO:0008270"
1820261	"GO:0005634"
1820320	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0016787"
1821177	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1821356	"GO:0047949,GO:0009013,GO:0016620,GO:0016491,GO:0008152"
1821403	"GO:0003676"
1821486	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1821549	"GO:0008094,GO:0006270,GO:0005524,GO:0003677"
1822454	"GO:0003988,GO:0008152,GO:0003824"
1822504	"GO:0016763"
1822512	"GO:0006508,GO:0005622,GO:0004198"
1822660	"GO:0004771,GO:0006629"
1822855	"GO:0050203"
1823103	"GO:0047710,GO:0003824"
1823198	"GO:0005525"
1823330	"GO:0016491,GO:0008152"
1823433	"GO:0051205,GO:0016021"
1823454	"GO:0051056,GO:0005622,GO:0005085,GO:0007264"
1823478	"GO:0016887,GO:0005524,GO:0017111,GO:0000166"
1823639	"GO:0016846,GO:0008152"
1823663	"GO:0008152,GO:0008080"
1823935	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457"
1823939	"GO:0030833,GO:0005856"
1824179	"GO:0010309,GO:0010308"
1824345	"GO:0005737,GO:0005634"
1824400	"GO:0030870,GO:0006281,GO:0005524"
1824445	"GO:0042626,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0016887,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003,GO:0017111,GO:0000166,GO:0005524"
1824465	"GO:0006468,GO:0005524,GO:0004672"
1824890	"GO:0008237,GO:0006508,GO:0046983,GO:0016787"
1824911	"GO:0050577,GO:0042351,GO:0050662,GO:0044237,GO:0003824"
1824950	"GO:0004299,GO:0004298,GO:0006511,GO:0005839"
1825053	"GO:0016020,GO:0008654,GO:0004605"
1825665	"GO:0006260,GO:0005634,GO:0003887,GO:0003677"
1825686	"GO:0030976,GO:0003824,GO:0000287,GO:0016831"
1825819	"GO:0005525,GO:0003924,GO:0017111,GO:0000166,GO:0042254,GO:0005634"
1825855	"GO:0046914,GO:0020037,GO:0016491,GO:0006118,GO:0000104"
1825880	"GO:0006725,GO:0006118,GO:0004497"
1825895	"GO:0007165,GO:0005622,GO:0005856,GO:0005515"
1825957	"GO:0004300,GO:0008152,GO:0003824"
1825978	"GO:0006464"
1826632	"GO:0006259,GO:0005694,GO:0005524,GO:0051276,GO:0005515"
1826792	"GO:0008270,GO:0005622,GO:0003676"
1826812	"GO:0003824"
1826887	"GO:0047001,GO:0016491,GO:0008152"
1827026	"GO:0005488"
1827074	"GO:0006412,GO:0005524,GO:0004812"
1827206	"GO:0007165,GO:0004871,GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1827235	"GO:0016879,GO:0008033,GO:0005737,GO:0005524,GO:0000166"
1827287	"GO:0004482,GO:0006370"
1827357	"GO:0008121,GO:0006122,GO:0006118"
1828218	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
1828318	"GO:0006511,GO:0005839,GO:0004175,GO:0004298"
1828344	"GO:0008846,GO:0006510,GO:0004176,GO:0017111,GO:0000166,GO:0005524,GO:0006508,GO:0004252"
1828576	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015934"
1828610	"GO:0004160,GO:0008152,GO:0003824,GO:0009082"
1828630	"GO:0045449,GO:0043189,GO:0005634"
1828700	"GO:0004806"
1828721	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1828908	"GO:0005622"
1828983	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1829035	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
1829085	"GO:0005515"
1829136	"GO:0004196,GO:0006508,GO:0004194,GO:0004190"
1829218	"GO:0042254,GO:0030529"
1829275	"GO:0005515,GO:0051082,GO:0006457,GO:0005524"
1829543	"GO:0016787"
1830442	"GO:0016020,GO:0006810,GO:0005215"
1830498	"GO:0032313,GO:0005622,GO:0005097"
1830920	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1831361	"GO:0004151,GO:0016812,GO:0019856,GO:0008152,GO:0003824"
1831449	"GO:0008270"
1831788	"GO:0045449,GO:0008270,GO:0006413,GO:0005634,GO:0005515,GO:0003743"
1832798	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1833383	"GO:0005515"
1833400	"GO:0008111,GO:0008152,GO:0003824"
1833787	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
1834432	"GO:0006468,GO:0005524,GO:0004672"
1835150	"GO:0003843,GO:0000148,GO:0016020,GO:0006075"
1835179	"GO:0008026,GO:0005524,GO:0003676,GO:0016818,GO:0005634,GO:0004003,GO:0006139,GO:0003677,GO:0006289"
1835269	"GO:0020037,GO:0016021,GO:0006118,GO:0006099,GO:0005740,GO:0005506"
1836294	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1837318	"GO:0032313,GO:0005622,GO:0005097"
1837552	"GO:0050516,GO:0047326,GO:0051737,GO:0051736,GO:0051735,GO:0051734,GO:0051733,GO:0051732,GO:0051731,GO:0051730,GO:0046404,GO:0008440"
1837559	"GO:0007031,GO:0005779"
1837597	"GO:0006118,GO:0004601"
1837697	"GO:0003843,GO:0000148,GO:0016020,GO:0006075"
1837771	"GO:0016021,GO:0007186,GO:0004932"
1837787	"GO:0016021,GO:0006481,GO:0004671"
1837804	"GO:0004609,GO:0008654"
1837821	"GO:0004418,GO:0033014"
1837860	"GO:0003993,GO:0016788"
1838025	"GO:0048038,GO:0009308,GO:0008131,GO:0005507"
1838593	"GO:0004299,GO:0004298,GO:0006511,GO:0005839,GO:0004175"
1838641	"GO:0004416,GO:0016787"
1838649	"GO:0016020,GO:0008312,GO:0006614,GO:0005525,GO:0017111,GO:0000166,GO:0006886,GO:0005785,GO:0005047,GO:0003924,GO:0006810,GO:0048500"
1838708	"GO:0004424,GO:0000105"
1839725	"GO:0006546,GO:0005737,GO:0004047"
1839833	"GO:0004748,GO:0009186,GO:0046914,GO:0016491"
1839888	"GO:0006396,GO:0003723,GO:0000175"
1839913	"GO:0016021,GO:0006869,GO:0005319"
1839923	"GO:0046961,GO:0046933,GO:0045259,GO:0003936,GO:0016469,GO:0015078,GO:0015986"
1839926	"GO:0017111,GO:0000166,GO:0005524,GO:0030163,GO:0016787,GO:0005737,GO:0005634"
1839965	"GO:0005509"
1839996	"GO:0005634"
1840238	"GO:0004029,GO:0016491,GO:0008152"
1840330	"GO:0006886,GO:0005622"
1840345	"GO:0007067"
1840370	"GO:0047184,GO:0003841"
1840424	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1841132	"GO:0043262,GO:0004050,GO:0016787"
1841256	"GO:0008270,GO:0003676"
1841626	"GO:0008152,GO:0008080"
1841963	"GO:0016192,GO:0006886,GO:0005515"
1842057	"GO:0003884,GO:0016491"
1842127	"GO:0005488"
1843661	"GO:0006413,GO:0003743,GO:0006412"
1844134	"GO:0006355,GO:0005634,GO:0005507,GO:0003700,GO:0003677,GO:0008270,GO:0006350"
1844192	"GO:0047953"
1844584	"GO:0017111,GO:0000166,GO:0005524,GO:0030163,GO:0016787,GO:0005737,GO:0005634"
1844617	"GO:0006396,GO:0004525,GO:0003723,GO:0005622"
1844648	"GO:0007165,GO:0005622,GO:0008270"
1844781	"GO:0004274,GO:0008236,GO:0006508,GO:0016020,GO:0004287"
1844841	"GO:0008270,GO:0005622,GO:0003676"
1845056	"GO:0017056,GO:0005643"
1845073	"GO:0008721,GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
1845428	"GO:0035091,GO:0007154,GO:0005515"
1845446	"GO:0015031"
1845546	"GO:0004819,GO:0006425,GO:0006412,GO:0005737,GO:0005524,GO:0000166,GO:0016042,GO:0008247,GO:0003847,GO:0006418,GO:0004812"
1845803	"GO:0004048,GO:0000162,GO:0016757,GO:0008152"
1846130	"GO:0051246,GO:0043687,GO:0019787"
1846561	"GO:0018662,GO:0006725,GO:0006118,GO:0004497"
1846567	"GO:0031072"
1846632	"GO:0008270,GO:0005515"
1846655	"GO:0016491,GO:0006118"
1846681	"GO:0004614,GO:0016868,GO:0005975"
1846756	"GO:0008601,GO:0007165,GO:0000159"
1846772	"GO:0005634"
1846878	"GO:0004128,GO:0016491,GO:0006118"
1846918	"GO:0019001,GO:0007186,GO:0004871,GO:0007165"
1846923	"GO:0016829,GO:0000287"
1847351	"GO:0005488"
1847675	"GO:0005488"
1848137	"GO:0019909,GO:0004741,GO:0003824"
1848198	"GO:0016021,GO:0009003,GO:0006465,GO:0005792,GO:0005787"
1848926	"GO:0016021,GO:0006481,GO:0004671"
1848989	"GO:0047751,GO:0016627,GO:0016021,GO:0006629,GO:0005737"
1849052	"GO:0016020"
1849809	"GO:0016020"
1849832	"GO:0004436,GO:0007242,GO:0007165,GO:0004629"
1849844	"GO:0006367,GO:0006355,GO:0005669,GO:0005634,GO:0003702,GO:0003677"
1850214	"GO:0008137,GO:0003954,GO:0051536,GO:0016651,GO:0016491,GO:0009055,GO:0006118,GO:0042773,GO:0016020"
1850548	"GO:0030529,GO:0006364,GO:0005634"
1850590	"GO:0030529,GO:0016071"
1850649	"GO:0005525"
1850704	"GO:0003993"
1851260	"GO:0008270,GO:0006350,GO:0005634,GO:0003677,GO:0006355,GO:0003700"
1851391	"GO:0008236,GO:0006508"
1851590	"GO:0017111,GO:0000166,GO:0016887,GO:0005524"
1851790	"GO:0045449,GO:0016251,GO:0005669"
1851796	"GO:0003676,GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723"
1852146	"GO:0016021,GO:0008643,GO:0005351,GO:0000139"
1852157	"GO:0015935,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
1852562	"GO:0047953"
1852566	"GO:0016212,GO:0030170,GO:0016769,GO:0009058,GO:0003824"
1852590	"GO:0004299,GO:0004298,GO:0006511,GO:0005839,GO:0004175"
1852634	"GO:0008603,GO:0006468,GO:0005952,GO:0007165"
1852848	"GO:0005634,GO:0006333,GO:0003682,GO:0000785,GO:0003676"
1852997	"GO:0006511,GO:0005839,GO:0004298,GO:0004175"
1853164	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
1853318	"GO:0016491"
1853621	"GO:0008270"
1853707	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1853776	"GO:0016829,GO:0000287"
1853842	"GO:0030126,GO:0008565,GO:0006890,GO:0006461,GO:0005515,GO:0005198"
1853926	"GO:0005525,GO:0016020,GO:0015171,GO:0006865,GO:0003924"
1854286	"GO:0004484,GO:0006397,GO:0006370"
1854365	"GO:0005488"
1854556	"GO:0016567,GO:0004842,GO:0000151"
1855458	"GO:0004105,GO:0009058,GO:0003824"
1855492	"GO:0005524"
1855761	"GO:0008270,GO:0005622,GO:0003676"
1855775	"GO:0008168,GO:0008152"
1855791	"GO:0045449,GO:0016251,GO:0005669"
1856476	"GO:0006098,GO:0005737,GO:0004801,GO:0005975"
1856691	"GO:0003849,GO:0009073,GO:0009058"
1856950	"GO:0005815,GO:0000922,GO:0000226"
1857126	"GO:0005524,GO:0017111,GO:0000166"
1857133	"GO:0004592,GO:0015940"
1857353	"GO:0008236,GO:0006508,GO:0004289"
1857368	"GO:0008236,GO:0006508,GO:0004289"
1857755	"GO:0005622"
1859556	"GO:0008137,GO:0006118,GO:0005739,GO:0003954"
1859619	"GO:0010181"
1859638	"GO:0005524,GO:0003677,GO:0008270,GO:0005634,GO:0004386,GO:0003676,GO:0005515"
1859668	"GO:0003676"
1859803	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1859836	"GO:0035091,GO:0007154,GO:0005515"
1859839	"GO:0004642,GO:0003824,GO:0006189"
1859945	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1859993	"GO:0016804,GO:0005737"
1860413	"GO:0005515,GO:0005524"
1860439	"GO:0003676,GO:0008270,GO:0005515"
1860685	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1860800	"GO:0004013,GO:0006730"
1860854	"GO:0046912,GO:0044262,GO:0008152,GO:0003824,GO:0005737,GO:0003878,GO:0004775"
1860860	"GO:0008233,GO:0006508"
1861351	"GO:0004048,GO:0016757,GO:0008152,GO:0000162"
1861492	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723"
1861726	"GO:0008270,GO:0005515"
1862089	"GO:0004045,GO:0006415,GO:0003747"
1862213	"GO:0003676,GO:0008270"
1862340	"GO:0009336,GO:0004781,GO:0000103,GO:0016772,GO:0016301,GO:0005524"
1862369	"GO:0003723"
1862440	"GO:0016021,GO:0015299,GO:0006885"
1862563	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0006812,GO:0016887,GO:0016021,GO:0016820"
1862715	"GO:0033981,GO:0004813,GO:0004364"
1862720	"GO:0008641,GO:0006512,GO:0006464,GO:0003824"
1862758	"GO:0008270,GO:0005515"
1862825	"GO:0005975,GO:0004553"
1862930	"GO:0005815,GO:0000922,GO:0000226"
1862934	"GO:0003723"
1862995	"GO:0016021,GO:0006950"
1863099	"GO:0016882,GO:0004641,GO:0004637"
1863167	"GO:0004805,GO:0003825,GO:0005992,GO:0003824"
1863351	"GO:0004132,GO:0003824"
1863824	"GO:0031105,GO:0005515"
1864035	"GO:0005975,GO:0003824"
1864093	"GO:0008270"
1864690	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1865112	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677"
1865125	"GO:0004029,GO:0016491,GO:0008152"
1865128	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
1865168	"GO:0005488"
1865231	"GO:0034062,GO:0003902,GO:0003901,GO:0003900,GO:0003899,GO:0008270"
1865328	"GO:0005525,GO:0003924"
1865440	"GO:0005525"
1865459	"GO:0004030,GO:0004029,GO:0006081,GO:0016491,GO:0008152"
1865532	"GO:0018658,GO:0006725,GO:0006118,GO:0004497"
1865667	"GO:0006367,GO:0005673,GO:0003702"
1865686	"GO:0006281,GO:0004518"
1866233	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1866251	"GO:0005525"
1866400	"GO:0017111,GO:0000166"
1866415	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1866486	"GO:0006281,GO:0005634,GO:0004519,GO:0003684,GO:0003677"
1866555	"GO:0016020,GO:0005777"
1866635	"GO:0008168,GO:0006364,GO:0005634"
1866639	"GO:0016021,GO:0006810,GO:0005215"
1866685	"GO:0016758,GO:0016051"
1867265	"GO:0008152,GO:0003824"
1867368	"GO:0016020,GO:0015171,GO:0006865,GO:0016021"
1868078	"GO:0008270,GO:0005622,GO:0003676"
1868165	"GO:0004630,GO:0035091,GO:0007154,GO:0005515,GO:0008152,GO:0003824"
1868279	"GO:0005488"
1868299	"GO:0008137,GO:0003954"
1868487	"GO:0006367,GO:0005673,GO:0003702"
1868592	"GO:0016020"
1868603	"GO:0016020,GO:0015931,GO:0015205"
1868759	"GO:0004331,GO:0003873"
1868925	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1869168	"GO:0008270,GO:0005622,GO:0003676"
1869831	"GO:0008270,GO:0005622,GO:0003676"
1869945	"GO:0006508,GO:0004197,GO:0001509"
1870015	"GO:0004401,GO:0003824,GO:0000105"
1870030	"GO:0006352,GO:0005669,GO:0003677"
1870123	"GO:0030529,GO:0016071"
1870169	"GO:0008270"
1870214	"GO:0003676"
1870382	"GO:0008270,GO:0003676"
1870503	"GO:0004299,GO:0004298,GO:0006511,GO:0005839,GO:0004175"
1870710	"GO:0004528"
1870898	"GO:0017111,GO:0000166,GO:0005524,GO:0006260,GO:0005634,GO:0003677,GO:0005663,GO:0003689"
1870901	"GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006434,GO:0004828"
1871032	"GO:0045449,GO:0005634,GO:0003677"
1871085	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1871087	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1871118	"GO:0005488"
1871120	"GO:0009058,GO:0008152,GO:0004049,GO:0016833"
1871127	"GO:0051246,GO:0043687,GO:0019787"
1871278	"GO:0000062"
1871358	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0017111,GO:0000166,GO:0005515,GO:0008094,GO:0006281,GO:0005524,GO:0003684"
1871860	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1872816	"GO:0016884,GO:0006412,GO:0016874"
1872838	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1872847	"GO:0019131,GO:0006508,GO:0004289,GO:0008236"
1872862	"GO:0008576,GO:0017111,GO:0000166,GO:0005524,GO:0005488"
1872902	"GO:0019904"
1872920	"GO:0007275,GO:0005576,GO:0005179"
1873072	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1873315	"GO:0018658,GO:0006725,GO:0006118,GO:0004497"
1873397	"GO:0051118"
1873978	"GO:0008236,GO:0006508"
1874085	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1874124	"GO:0004146"
1874155	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1874213	"GO:0030132,GO:0030130,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0005198"
1874242	"GO:0004364"
1874290	"GO:0004640,GO:0004425,GO:0005950,GO:0004049,GO:0006568,GO:0008152,GO:0003824"
1874403	"GO:0016491,GO:0006118,GO:0010181"
1874410	"GO:0030983,GO:0006298,GO:0005524"
1874429	"GO:0008270,GO:0005515,GO:0007031,GO:0005778"
1874468	"GO:0007242,GO:0017057,GO:0006098,GO:0005975"
1874506	"GO:0003723"
1874552	"GO:0016829,GO:0006520"
1874581	"GO:0003824"
1874669	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1874724	"GO:0008783,GO:0046872,GO:0016813"
1874772	"GO:0008270,GO:0005622,GO:0003676"
1874986	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1875058	"GO:0008270"
1875096	"GO:0006333,GO:0005634"
1875303	"GO:0009231,GO:0003935"
1875307	"GO:0006396,GO:0004525,GO:0003723,GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1875412	"GO:0004196,GO:0006508,GO:0004194,GO:0004190"
1875747	"GO:0004673,GO:0006355,GO:0000160,GO:0000156"
1875789	"GO:0050660,GO:0016491"
1875979	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1875994	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1876003	"GO:0045482"
1876042	"GO:0004113,GO:0016070,GO:0005622,GO:0003824,GO:0004112"
1876043	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1876394	"GO:0018658,GO:0006725,GO:0006118,GO:0004497"
1876556	"GO:0008270,GO:0003676,GO:0050660,GO:0017150,GO:0008033"
1877065	"GO:0045449,GO:0005634,GO:0003700,GO:0003677"
1877103	"GO:0008270,GO:0005622,GO:0003676"
1877304	"GO:0008270,GO:0003676"
1877420	"GO:0051056,GO:0005622,GO:0005085,GO:0007264"
1877426	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723"
1877457	"GO:0003676"
1877526	"GO:0005515"
1877708	"GO:0008106"
1878386	"GO:0006260,GO:0005634,GO:0003887,GO:0003677"
1878408	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1878500	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
1878787	"GO:0031071,GO:0008152,GO:0030170,GO:0006534"
1878838	"GO:0003824"
1879009	"GO:0004148,GO:0050660,GO:0016491,GO:0045454,GO:0005737,GO:0006118"
1879220	"GO:0008270,GO:0005515"
1879613	"GO:0016020,GO:0015171,GO:0006865,GO:0016021"
1879672	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1879788	"GO:0008270,GO:0003676,GO:0005622,GO:0004527"
1880129	"GO:0008559,GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810"
1880164	"GO:0005198"
1880302	"GO:0006259,GO:0005634,GO:0005515,GO:0004518,GO:0003677"
1880623	"GO:0008967,GO:0008152"
1880718	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
1880727	"GO:0005488"
1880946	"GO:0006464,GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1880957	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1880962	"GO:0030131,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0006810"
1881022	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
1881093	"GO:0030942,GO:0008312,GO:0006614,GO:0005786,GO:0048500,GO:0045900,GO:0005515"
1881126	"GO:0006281,GO:0004518"
1881459	"GO:0008270,GO:0005622,GO:0003676"
1881567	"GO:0016021,GO:0004659"
1881579	"GO:0016020,GO:0006810,GO:0005215"
1881775	"GO:0017061,GO:0009116,GO:0003824,GO:0016763"
1881830	"GO:0004309,GO:0030145,GO:0016787,GO:0016462,GO:0005737"
1881896	"GO:0017111,GO:0000166,GO:0005524,GO:0006260,GO:0005634,GO:0003677,GO:0005663,GO:0003689"
1882048	"GO:0016491,GO:0008152"
1882112	"GO:0003824"
1882474	"GO:0006468,GO:0005524,GO:0004672"
1883390	"GO:0033885,GO:0004301"
1883409	"GO:0008195"
1884573	"GO:0006464"
1884909	"GO:0003677"
1885103	"GO:0004064,GO:0004063"
1885118	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810"
1885124	"GO:0008171"
1885172	"GO:0009039,GO:0016151,GO:0006807,GO:0016787,GO:0016810,GO:0019627"
1885332	"GO:0000309"
1885349	"GO:0043022,GO:0042256"
1885498	"GO:0008270"
1886724	"GO:0031072"
1887141	"GO:0004430"
1887555	"GO:0003676"
1887632	"GO:0006810"
1887654	"GO:0005975,GO:0006098,GO:0005737,GO:0004801"
1887663	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1887822	"GO:0005488"
1887888	"GO:0016021,GO:0006810,GO:0005215"
1887898	"GO:0005525"
1888411	"GO:0004707,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1888842	"GO:0008270,GO:0003676"
1888851	"GO:0004160,GO:0008152,GO:0003824,GO:0009082"
1888880	"GO:0008270"
1888886	"GO:0046907"
1889228	"GO:0050660,GO:0016491,GO:0016021,GO:0006118,GO:0005506"
1889306	"GO:0016491,GO:0006118"
1889409	"GO:0008026,GO:0005524,GO:0003676"
1889426	"GO:0045449,GO:0030528,GO:0005634"
1889499	"GO:0016829,GO:0000287"
1889579	"GO:0008270,GO:0005622,GO:0003676"
1890124	"GO:0006350,GO:0003899,GO:0003677"
1890216	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1890225	"GO:0006508,GO:0004194,GO:0004190"
1890456	"GO:0008270"
1890491	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1891196	"GO:0032012,GO:0005622,GO:0005086,GO:0005488"
1891269	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1891325	"GO:0004559,GO:0016020,GO:0005509,GO:0004571"
1891450	"GO:0005488"
1891493	"GO:0008853,GO:0006281,GO:0005634,GO:0004527,GO:0003684"
1891496	"GO:0030523,GO:0009351,GO:0004742,GO:0008415,GO:0008152,GO:0005515"
1891532	"GO:0016787"
1891795	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1891856	"GO:0005622"
1892019	"GO:0005524,GO:0003677,GO:0004386,GO:0003676,GO:0008270,GO:0005515"
1892497	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1892536	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1892549	"GO:0003676"
1892568	"GO:0015074,GO:0003677,GO:0003676"
1893217	"GO:0016020,GO:0015931,GO:0015205"
1893536	"GO:0006508,GO:0005524,GO:0004222,GO:0017111,GO:0000166,GO:0030163,GO:0016020,GO:0016021,GO:0008270"
1893579	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1894264	"GO:0051246,GO:0043687,GO:0019787"
1894299	"GO:0004528"
1894323	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1894555	"GO:0008234,GO:0006508"
1894777	"GO:0006367,GO:0006355,GO:0005669,GO:0005634,GO:0003702,GO:0003677"
1895248	"GO:0008415,GO:0006446,GO:0003743,GO:0016779,GO:0009058,GO:0016740,GO:0005488"
1896076	"GO:0008270,GO:0005622,GO:0003676"
1896155	"GO:0007165,GO:0005622,GO:0007242"
1896280	"GO:0016810,GO:0005975,GO:0003824"
1896329	"GO:0005515"
